slugSeason,yearSeason,nameTeam,idTeam,namePlayer,numberJerseySeason,groupPosition,heightInches,weightLBS,dateBirth,agePlayerSeason,countSeasons,nameSchool,idPlayer,isRookie
2015-16,2015,Los Angeles Lakers,1610612747,Larry Nance Jr.,7,F,81,230,1/1/93,23,0,Wyoming,1626204,TRUE
2015-16,2015,Los Angeles Lakers,1610612747,Marcelo Huertas,9,G,75,200,5/25/83,33,0,NA,1626273,TRUE
2015-16,2015,Los Angeles Lakers,1610612747,Roy Hibbert,17,C,86,270,12/11/86,29,7,Georgetown,201579,FALSE
2015-16,2015,Los Angeles Lakers,1610612747,Lou Williams,23,G,73,175,10/27/86,29,10,No College,101150,FALSE
2015-16,2015,Los Angeles Lakers,1610612747,Kobe Bryant,24,W,78,212,8/23/78,37,19,Lower Merion,977,FALSE
2015-16,2015,Los Angeles Lakers,1610612747,Tarik Black,28,C-F,81,250,11/22/91,24,1,Kansas,204028,FALSE
2015-16,2015,Los Angeles Lakers,1610612747,Julius Randle,30,F,81,250,11/29/94,21,1,Kentucky,203944,FALSE
2015-16,2015,Los Angeles Lakers,1610612747,Metta World Peace,37,F,79,260,11/13/79,36,15,St. John's (NY),1897,FALSE
2015-16,2015,Los Angeles Lakers,1610612747,Robert Sacre,50,C,84,270,6/6/89,27,3,Gonzaga,203135,FALSE
2015-16,2015,Memphis Grizzlies,1610612763,JaMychal Green,0,F,81,227,6/21/90,26,1,Alabama,203210,FALSE
2015-16,2015,Memphis Grizzlies,1610612763,Lance Stephenson,1,W,77,230,9/5/90,25,5,Cincinnati,202362,FALSE
2015-16,2015,Memphis Grizzlies,1610612763,Jordan Adams,3,G,77,209,7/8/94,21,1,UCLA,203919,FALSE
2015-16,2015,Memphis Grizzlies,1610612763,Jordan Farmar,4,G,74,180,11/30/86,29,8,California-Los Angeles,200770,FALSE
2015-16,2015,Memphis Grizzlies,1610612763,Chris Andersen,7,F-C,82,245,7/7/78,37,13,Blinn,2365,FALSE
2015-16,2015,Memphis Grizzlies,1610612763,Bryce Cotton,8,G,73,165,8/11/92,23,1,Providence,203955,FALSE
2015-16,2015,Memphis Grizzlies,1610612763,Tony Allen,9,W,76,213,1/11/82,34,11,Oklahoma State,2754,FALSE
2015-16,2015,Memphis Grizzlies,1610612763,Jarell Martin,10,F,82,239,5/24/94,22,0,Louisiana State,1626185,TRUE
2015-16,2015,Memphis Grizzlies,1610612763,Mike Conley,11,G,73,175,10/11/87,28,8,Ohio State,201144,FALSE
2015-16,2015,Memphis Grizzlies,1610612763,Xavier Munford,14,G,75,180,6/1/92,24,0,Rhode Island,204098,TRUE
2015-16,2015,Memphis Grizzlies,1610612763,Vince Carter,15,W,78,220,1/26/77,39,17,North Carolina,1713,FALSE
2015-16,2015,Memphis Grizzlies,1610612763,PJ Hairston,19,W,78,230,12/24/92,23,1,NA,203798,FALSE
2015-16,2015,Memphis Grizzlies,1610612763,Matt Barnes,22,F,79,226,3/9/80,36,12,UCLA,2440,FALSE
2015-16,2015,Memphis Grizzlies,1610612763,Marc Gasol,33,C,85,255,1/29/85,31,7,NA,201188,FALSE
2015-16,2015,Memphis Grizzlies,1610612763,Brandan Wright,34,F,82,210,10/5/87,28,7,North Carolina,201148,FALSE
2015-16,2015,Memphis Grizzlies,1610612763,Zach Randolph,50,F,81,260,7/16/81,34,14,Michigan State,2216,FALSE
2015-16,2015,Miami Heat,1610612748,Josh Richardson,0,G,78,200,9/15/93,22,0,Tennessee,1626196,TRUE
2015-16,2015,Miami Heat,1610612748,Chris Bosh,1,F,83,235,3/24/84,32,12,Georgia Tech,2547,FALSE
2015-16,2015,Miami Heat,1610612748,Joe Johnson,2,W,79,240,6/29/81,35,14,Arkansas,2207,FALSE
2015-16,2015,Miami Heat,1610612748,Dwyane Wade,3,G,76,220,1/17/82,34,12,Marquette,2548,FALSE
2015-16,2015,Miami Heat,1610612748,Josh McRoberts,4,F,82,240,2/28/87,29,8,Duke,201177,FALSE
2015-16,2015,Miami Heat,1610612748,Amar'e Stoudemire,5,F-C,82,245,11/16/82,33,13,Cypress Creek,2405,FALSE
2015-16,2015,Miami Heat,1610612748,Goran Dragic,7,G,75,190,5/6/86,30,7,NA,201609,FALSE
2015-16,2015,Miami Heat,1610612748,Tyler Johnson,8,G,76,186,5/7/92,24,1,Fresno State,204020,FALSE
2015-16,2015,Miami Heat,1610612748,Luol Deng,9,F,81,220,4/16/85,31,11,Duke,2736,FALSE
2015-16,2015,Miami Heat,1610612748,Dorell Wright,11,W,81,205,12/2/85,30,11,South Kent School,2748,FALSE
2015-16,2015,Miami Heat,1610612748,Briante Weber,12,G,74,165,12/29/92,23,0,Virginia Commonwealth,1627362,TRUE
2015-16,2015,Miami Heat,1610612748,Gerald Green,14,F,79,205,1/26/86,30,8,No College,101123,FALSE
2015-16,2015,Miami Heat,1610612748,Justise Winslow,20,F,79,225,3/26/96,20,0,Duke,1626159,TRUE
2015-16,2015,Miami Heat,1610612748,Hassan Whiteside,21,C,84,265,6/13/89,27,3,Marshall,202355,FALSE
2015-16,2015,Miami Heat,1610612748,Udonis Haslem,40,F,80,235,6/9/80,36,12,Florida,2617,FALSE
2015-16,2015,Milwaukee Bucks,1610612749,O.J. Mayo,3,G,77,210,11/5/87,28,7,Southern California,201564,FALSE
2015-16,2015,Milwaukee Bucks,1610612749,Michael Carter-Williams,5,G,78,190,10/10/91,24,2,Syracuse,203487,FALSE
2015-16,2015,Milwaukee Bucks,1610612749,Steve Novak,6,F,82,225,6/13/83,33,9,Marquette,200779,FALSE
2015-16,2015,Milwaukee Bucks,1610612749,Tyler Ennis,11,G,75,194,8/24/94,21,1,Syracuse,203898,FALSE
2015-16,2015,Milwaukee Bucks,1610612749,Jabari Parker,12,F,80,250,3/15/95,21,1,Duke,203953,FALSE
2015-16,2015,Milwaukee Bucks,1610612749,Greg Monroe,15,C-F,83,265,6/4/90,26,5,Georgetown,202328,FALSE
2015-16,2015,Milwaukee Bucks,1610612749,Damien Inglis,17,F,80,246,5/20/95,21,0,NA,203996,TRUE
2015-16,2015,Milwaukee Bucks,1610612749,Miles Plumlee,18,C,83,249,9/1/88,27,3,Duke,203101,FALSE
2015-16,2015,Milwaukee Bucks,1610612749,Jerryd Bayless,19,G,75,200,8/20/88,27,7,Arizona,201573,FALSE
2015-16,2015,Milwaukee Bucks,1610612749,Rashad Vaughn,20,G,78,202,8/16/96,19,0,Nevada-Las Vegas,1626173,TRUE
2015-16,2015,Milwaukee Bucks,1610612749,Greivis Vasquez,21,G,78,217,1/16/87,29,5,Maryland,202349,FALSE
2015-16,2015,Milwaukee Bucks,1610612749,Khris Middleton,22,W,80,234,8/12/91,24,3,Texas A&M,203114,FALSE
2015-16,2015,Milwaukee Bucks,1610612749,John Henson,31,F,83,229,12/28/90,25,3,North Carolina,203089,FALSE
2015-16,2015,Milwaukee Bucks,1610612749,Giannis Antetokounmpo,34,F,83,222,12/6/94,21,2,NA,203507,FALSE
2015-16,2015,Milwaukee Bucks,1610612749,Johnny O'Bryant III,77,F-C,81,257,6/1/93,23,1,Louisiana State,203948,FALSE
2015-16,2015,Minnesota Timberwolves,1610612750,Tyus Jones,1,G,74,195,5/10/96,20,0,Duke,1626145,TRUE
2015-16,2015,Minnesota Timberwolves,1610612750,Greg Smith,4,C,82,250,1/8/91,25,4,Fresno State,202962,FALSE
2015-16,2015,Minnesota Timberwolves,1610612750,Gorgui Dieng,5,C-F,83,241,1/18/90,26,2,Louisville,203476,FALSE
2015-16,2015,Minnesota Timberwolves,1610612750,Zach LaVine,8,G,77,189,3/10/95,21,1,UCLA,203897,FALSE
2015-16,2015,Minnesota Timberwolves,1610612750,Ricky Rubio,9,G,76,194,10/21/90,25,4,NA,201937,FALSE
2015-16,2015,Minnesota Timberwolves,1610612750,Damjan Rudez,10,F,81,230,6/17/86,30,1,NA,204014,FALSE
2015-16,2015,Minnesota Timberwolves,1610612750,Tayshaun Prince,12,F,81,212,2/28/80,36,13,Kentucky,2419,FALSE
2015-16,2015,Minnesota Timberwolves,1610612750,Nikola Pekovic,14,C,83,307,1/3/86,30,5,NA,201593,FALSE
2015-16,2015,Minnesota Timberwolves,1610612750,Shabazz Muhammad,15,F,78,223,11/13/92,23,2,California-Los Angeles,203498,FALSE
2015-16,2015,Minnesota Timberwolves,1610612750,Kevin Garnett,21,F,83,240,5/19/76,40,20,Farragut Career Academy,708,FALSE
2015-16,2015,Minnesota Timberwolves,1610612750,Andrew Wiggins,22,W,80,199,2/23/95,21,1,Kansas,203952,FALSE
2015-16,2015,Minnesota Timberwolves,1610612750,Karl-Anthony Towns,32,C-F,84,244,11/15/95,20,0,Kentucky,1626157,TRUE
2015-16,2015,Minnesota Timberwolves,1610612750,Adreian Payne,33,F,82,237,2/19/91,25,1,Michigan State,203940,FALSE
2015-16,2015,Minnesota Timberwolves,1610612750,Nemanja Bjelica,88,F,82,240,5/9/88,28,0,NA,202357,TRUE
2015-16,2015,New Orleans Pelicans,1610612740,Tyreke Evans,1,W,78,220,9/19/89,26,6,Memphis,201936,FALSE
2015-16,2015,New Orleans Pelicans,1610612740,Tim Frazier,2,G,73,170,11/1/90,25,1,Penn State,204025,FALSE
2015-16,2015,New Orleans Pelicans,1610612740,Omer Asik,3,C,84,255,7/4/86,29,5,NA,201600,FALSE
2015-16,2015,New Orleans Pelicans,1610612740,James Ennis III,4,F,79,210,7/1/90,25,1,Cal State-Long Beach,203516,FALSE
2015-16,2015,New Orleans Pelicans,1610612740,Kendrick Perkins,5,C,82,270,11/10/84,31,12,No College,2570,FALSE
2015-16,2015,New Orleans Pelicans,1610612740,Luke Babbitt,8,F,81,225,6/20/89,27,5,Nevada-Reno,202337,FALSE
2015-16,2015,New Orleans Pelicans,1610612740,Eric Gordon,10,G,76,215,12/25/88,27,7,Indiana,201569,FALSE
2015-16,2015,New Orleans Pelicans,1610612740,Jrue Holiday,11,G,76,205,6/12/90,26,6,UCLA,201950,FALSE
2015-16,2015,New Orleans Pelicans,1610612740,Alonzo Gee,15,F,78,225,5/29/87,29,6,Alabama,202087,FALSE
2015-16,2015,New Orleans Pelicans,1610612740,Toney Douglas,16,G,74,195,3/16/86,30,6,Florida State,201962,FALSE
2015-16,2015,New Orleans Pelicans,1610612740,Quincy Pondexter,20,W,79,220,3/10/88,28,5,Washington,202347,FALSE
2015-16,2015,New Orleans Pelicans,1610612740,Anthony Davis,23,F-C,82,253,3/11/93,23,3,Kentucky,203076,FALSE
2015-16,2015,New Orleans Pelicans,1610612740,Jordan Hamilton,25,W,79,220,10/6/90,25,4,Texas,202706,FALSE
2015-16,2015,New Orleans Pelicans,1610612740,Norris Cole,30,G,74,175,10/13/88,27,4,Cleveland State,202708,FALSE
2015-16,2015,New Orleans Pelicans,1610612740,Ryan Anderson,33,F,82,240,5/6/88,28,7,California,201583,FALSE
2015-16,2015,New Orleans Pelicans,1610612740,Alexis Ajinca,42,C,86,248,5/6/88,28,5,NA,201582,FALSE
2015-16,2015,New Orleans Pelicans,1610612740,Dante Cunningham,44,F,80,230,4/22/87,29,6,Villanova,201967,FALSE
2015-16,2015,New York Knicks,1610612752,Kevin Seraphin,1,F-C,82,278,12/7/89,26,5,NA,202338,FALSE
2015-16,2015,New York Knicks,1610612752,Langston Galloway,2,G,74,200,12/9/91,24,1,NA,204038,FALSE
2015-16,2015,New York Knicks,1610612752,Jose Calderon,3,G,75,200,9/28/81,34,10,NA,101181,FALSE
2015-16,2015,New York Knicks,1610612752,Arron Afflalo,4,G,77,210,10/15/85,30,8,UCLA,201167,FALSE
2015-16,2015,New York Knicks,1610612752,Tony Wroten,5,G,78,205,4/13/93,23,3,Washington,203100,FALSE
2015-16,2015,New York Knicks,1610612752,Kristaps Porzingis,6,F-C,87,240,8/2/95,20,0,NA,204001,TRUE
2015-16,2015,New York Knicks,1610612752,Carmelo Anthony,7,F,80,240,5/29/84,32,12,Syracuse,2546,FALSE
2015-16,2015,New York Knicks,1610612752,Robin Lopez,8,C,84,255,4/1/88,28,7,Stanford,201577,FALSE
2015-16,2015,New York Knicks,1610612752,Kyle O'Quinn,9,F-C,82,250,3/26/90,26,3,Norfolk State,203124,FALSE
2015-16,2015,New York Knicks,1610612752,Cleanthony Early,11,F,80,210,4/17/91,25,1,Wichita State,203921,FALSE
2015-16,2015,New York Knicks,1610612752,Jerian Grant,13,G,76,195,10/9/92,23,0,Notre Dame,1626170,TRUE
2015-16,2015,New York Knicks,1610612752,Lou Amundson,17,F,81,220,12/7/82,33,9,Nevada-Las Vegas,200811,FALSE
2015-16,2015,New York Knicks,1610612752,Sasha Vujacic,18,G,79,195,3/8/84,32,8,NA,2756,FALSE
2015-16,2015,New York Knicks,1610612752,Derrick Williams,23,F,80,240,5/25/91,25,4,Arizona,202682,FALSE
2015-16,2015,New York Knicks,1610612752,Lance Thomas,42,F,80,235,4/24/88,28,4,Duke,202498,FALSE
2015-16,2015,Oklahoma City Thunder,1610612760,Russell Westbrook,0,G,75,200,11/12/88,27,7,UCLA,201566,FALSE
2015-16,2015,Oklahoma City Thunder,1610612760,Anthony Morrow,2,G,77,210,9/27/85,30,7,Georgia Tech,201627,FALSE
2015-16,2015,Oklahoma City Thunder,1610612760,Dion Waiters,3,G,76,220,12/10/91,24,3,Syracuse,203079,FALSE
2015-16,2015,Oklahoma City Thunder,1610612760,Nick Collison,4,F,82,255,10/26/80,35,11,Kansas,2555,FALSE
2015-16,2015,Oklahoma City Thunder,1610612760,Kyle Singler,5,F,80,228,5/4/88,28,3,Duke,202713,FALSE
2015-16,2015,Oklahoma City Thunder,1610612760,Randy Foye,6,G,76,213,9/24/83,32,9,Villanova,200751,FALSE
2015-16,2015,Oklahoma City Thunder,1610612760,Serge Ibaka,9,F,82,245,9/18/89,26,6,NA,201586,FALSE
2015-16,2015,Oklahoma City Thunder,1610612760,Enes Kanter,11,C,83,245,5/20/92,24,4,NA,202683,FALSE
2015-16,2015,Oklahoma City Thunder,1610612760,Steven Adams,12,C,84,255,7/20/93,22,2,Pittsburgh,203500,FALSE
2015-16,2015,Oklahoma City Thunder,1610612760,Nazr Mohammed,13,C,82,250,9/5/77,38,17,Kentucky,1737,FALSE
2015-16,2015,Oklahoma City Thunder,1610612760,Andre Roberson,21,G,79,210,12/4/91,24,2,Colorado,203460,FALSE
2015-16,2015,Oklahoma City Thunder,1610612760,Cameron Payne,22,G,75,185,8/8/94,21,0,Murray State,1626166,TRUE
2015-16,2015,Oklahoma City Thunder,1610612760,Mitch McGary,33,F,82,255,6/6/92,24,1,Michigan,203956,FALSE
2015-16,2015,Oklahoma City Thunder,1610612760,Josh Huestis,34,F,79,230,12/19/91,24,0,Stanford,203962,TRUE
2015-16,2015,Oklahoma City Thunder,1610612760,Kevin Durant,35,F,81,240,9/29/88,27,8,Texas,201142,FALSE
2015-16,2015,Orlando Magic,1610612753,Aaron Gordon,0,F,81,220,9/16/95,20,1,Arizona,203932,FALSE
2015-16,2015,Orlando Magic,1610612753,Dewayne Dedmon,3,C,84,245,8/12/89,26,2,USC,203473,FALSE
2015-16,2015,Orlando Magic,1610612753,Elfrid Payton,4,G,76,185,2/22/94,22,1,Louisana-Lafayette,203901,FALSE
2015-16,2015,Orlando Magic,1610612753,Victor Oladipo,5,G,76,210,5/4/92,24,2,Indiana,203506,FALSE
2015-16,2015,Orlando Magic,1610612753,Ersan Ilyasova,7,F,82,235,5/15/87,29,7,NA,101141,FALSE
2015-16,2015,Orlando Magic,1610612753,Nikola Vucevic,9,C,84,260,10/24/90,25,4,USC,202696,FALSE
2015-16,2015,Orlando Magic,1610612753,Evan Fournier,10,W,79,205,10/29/92,23,3,NA,203095,FALSE
2015-16,2015,Orlando Magic,1610612753,Devyn Marble,11,F,78,200,9/21/92,23,1,Iowa,203906,FALSE
2015-16,2015,Orlando Magic,1610612753,Shabazz Napier,13,G,73,175,7/14/91,24,1,Connecticut,203894,FALSE
2015-16,2015,Orlando Magic,1610612753,Jason Smith,14,F-C,84,240,3/2/86,30,7,Colorado State,201160,FALSE
2015-16,2015,Orlando Magic,1610612753,Mario Hezonja,23,W,80,218,2/25/95,21,0,NA,1626209,TRUE
2015-16,2015,Orlando Magic,1610612753,C.J. Watson,32,G,74,175,4/17/84,32,8,Tennessee,201228,FALSE
2015-16,2015,Orlando Magic,1610612753,Andrew Nicholson,44,F,81,250,12/8/89,26,3,St. Bonaventure,203094,FALSE
2015-16,2015,Orlando Magic,1610612753,Brandon Jennings,55,G,73,169,9/23/89,26,6,NA,201943,FALSE
2015-16,2015,Philadelphia 76ers,1610612755,Isaiah Canaan,0,G,72,201,5/21/91,25,2,Murray State,203477,FALSE
2015-16,2015,Philadelphia 76ers,1610612755,Ish Smith,1,G,72,175,7/5/88,27,5,Wake Forest,202397,FALSE
2015-16,2015,Philadelphia 76ers,1610612755,Nerlens Noel,4,F-C,83,228,4/10/94,22,1,Kentucky,203457,FALSE
2015-16,2015,Philadelphia 76ers,1610612755,Kendall Marshall,5,G,76,200,8/19/91,24,3,North Carolina,203088,FALSE
2015-16,2015,Philadelphia 76ers,1610612755,Carl Landry,7,F,81,248,9/19/83,32,8,Purdue,201171,FALSE
2015-16,2015,Philadelphia 76ers,1610612755,Jahlil Okafor,8,C,83,275,12/15/95,20,0,Duke,1626143,TRUE
2015-16,2015,Philadelphia 76ers,1610612755,Nik Stauskas,11,G,78,205,10/7/93,22,1,Michigan,203917,FALSE
2015-16,2015,Philadelphia 76ers,1610612755,T.J. McConnell,12,G,74,200,3/25/92,24,0,Arizona,204456,TRUE
2015-16,2015,Philadelphia 76ers,1610612755,Joel Embiid,21,C,84,250,3/16/94,22,0,Kansas,203954,TRUE
2015-16,2015,Philadelphia 76ers,1610612755,Richaun Holmes,22,F,82,245,10/15/93,22,0,Bowling Green,1626158,TRUE
2015-16,2015,Philadelphia 76ers,1610612755,Hollis Thompson,31,W,80,206,4/3/91,25,2,Georgetown,203138,FALSE
2015-16,2015,Philadelphia 76ers,1610612755,Robert Covington,33,F,81,215,12/14/90,25,2,Tennessee State,203496,FALSE
2015-16,2015,Philadelphia 76ers,1610612755,Christian Wood,35,F,83,220,9/27/95,20,0,UNLV,1626174,TRUE
2015-16,2015,Philadelphia 76ers,1610612755,Jerami Grant,39,F,80,210,3/12/94,22,1,Syracuse,203924,FALSE
2015-16,2015,Philadelphia 76ers,1610612755,Elton Brand,42,F,81,254,3/11/79,37,16,Duke,1882,FALSE
2015-16,2015,Phoenix Suns,1610612756,Devin Booker,1,G,78,206,10/30/96,19,0,Kentucky,1626164,TRUE
2015-16,2015,Phoenix Suns,1610612756,Eric Bledsoe,2,G,73,190,12/9/89,26,5,Kentucky,202339,FALSE
2015-16,2015,Phoenix Suns,1610612756,Brandon Knight,3,G,75,189,12/2/91,24,4,Kentucky,202688,FALSE
2015-16,2015,Phoenix Suns,1610612756,Tyson Chandler,4,C,85,240,10/2/82,33,14,No College,2199,FALSE
2015-16,2015,Phoenix Suns,1610612756,Chase Budinger,10,F,79,209,5/22/88,28,6,Arizona,201978,FALSE
2015-16,2015,Phoenix Suns,1610612756,T.J. Warren,12,F,80,230,9/5/93,22,1,North Carolina State,203933,FALSE
2015-16,2015,Phoenix Suns,1610612756,Ronnie Price,14,G,74,190,6/21/83,33,10,Utah Valley,101179,FALSE
2015-16,2015,Phoenix Suns,1610612756,Alan Williams,15,C-F,80,260,1/28/93,23,0,Cal-Santa Barbara,1626210,TRUE
2015-16,2015,Phoenix Suns,1610612756,P.J. Tucker,17,F,78,245,5/5/85,31,4,Texas,200782,FALSE
2015-16,2015,Phoenix Suns,1610612756,Archie Goodwin,20,G,77,200,8/17/94,21,2,Kentucky,203462,FALSE
2015-16,2015,Phoenix Suns,1610612756,Alex Len,21,C,85,260,6/16/93,23,2,Maryland,203458,FALSE
2015-16,2015,Phoenix Suns,1610612756,John Jenkins,23,G,76,215,3/6/91,25,3,Vanderbilt,203098,FALSE
2015-16,2015,Phoenix Suns,1610612756,Jon Leuer,30,F,82,228,5/14/89,27,4,Wisconsin,202720,FALSE
2015-16,2015,Phoenix Suns,1610612756,Mirza Teletovic,35,F,81,242,9/17/85,30,3,NA,203141,FALSE
2015-16,2015,Portland Trail Blazers,1610612757,Damian Lillard,0,G,75,195,7/15/90,25,3,Weber State,203081,FALSE
2015-16,2015,Portland Trail Blazers,1610612757,Brian Roberts,2,G,73,173,12/3/85,30,3,University of Dayton,203148,FALSE
2015-16,2015,Portland Trail Blazers,1610612757,CJ McCollum,3,G,76,200,9/19/91,24,2,Lehigh,203468,FALSE
2015-16,2015,Portland Trail Blazers,1610612757,Maurice Harkless,4,F,81,215,5/11/93,23,3,"St. John's, N.Y.",203090,FALSE
2015-16,2015,Portland Trail Blazers,1610612757,Pat Connaughton,5,G,77,206,1/6/93,23,0,Notre Dame,1626192,TRUE
2015-16,2015,Portland Trail Blazers,1610612757,Al-Farouq Aminu,8,F,81,215,9/21/90,25,5,Wake Forest,202329,FALSE
2015-16,2015,Portland Trail Blazers,1610612757,Gerald Henderson,9,G,77,215,12/9/87,28,6,Duke,201945,FALSE
2015-16,2015,Portland Trail Blazers,1610612757,Meyers Leonard,11,F-C,85,245,2/27/92,24,3,Illinois,203086,FALSE
2015-16,2015,Portland Trail Blazers,1610612757,Ed Davis,17,F-C,82,240,6/5/89,27,5,North Carolina,202334,FALSE
2015-16,2015,Portland Trail Blazers,1610612757,Noah Vonleh,21,F,81,240,8/24/95,20,1,Indiana,203943,FALSE
2015-16,2015,Portland Trail Blazers,1610612757,Allen Crabbe,23,G,78,210,4/9/92,24,2,California,203459,FALSE
2015-16,2015,Portland Trail Blazers,1610612757,Mason Plumlee,24,C-F,83,235,3/5/90,26,2,Duke,203486,FALSE
2015-16,2015,Portland Trail Blazers,1610612757,Cliff Alexander,34,F,80,240,11/16/95,20,0,Kansas,1626146,TRUE
2015-16,2015,Portland Trail Blazers,1610612757,Chris Kaman,35,C,84,265,4/28/82,34,12,Central Michigan,2549,FALSE
2015-16,2015,Portland Trail Blazers,1610612757,Luis Montero,44,G,79,185,4/6/93,23,0,Westchester CC NY,1626242,TRUE
2015-16,2015,Sacramento Kings,1610612758,Willie Cauley-Stein,0,C,84,240,8/18/93,22,0,Kentucky,1626161,TRUE
2015-16,2015,Sacramento Kings,1610612758,Marco Belinelli,3,W,77,210,3/25/86,30,8,NA,201158,FALSE
2015-16,2015,Sacramento Kings,1610612758,James Anderson,5,W,78,213,3/25/89,27,4,Oklahoma State,202341,FALSE
2015-16,2015,Sacramento Kings,1610612758,Darren Collison,7,G,72,175,8/23/87,28,6,UCLA,201954,FALSE
2015-16,2015,Sacramento Kings,1610612758,Rudy Gay,8,F,80,230,8/17/86,29,9,Connecticut,200752,FALSE
2015-16,2015,Sacramento Kings,1610612758,Rajon Rondo,9,G,73,186,2/22/86,30,9,Kentucky,200765,FALSE
2015-16,2015,Sacramento Kings,1610612758,Quincy Acy,13,F,79,240,10/6/90,25,3,Baylor,203112,FALSE
2015-16,2015,Sacramento Kings,1610612758,DeMarcus Cousins,15,C-F,83,270,8/13/90,25,5,Kentucky,202326,FALSE
2015-16,2015,Sacramento Kings,1610612758,Omri Casspi,18,F,81,225,6/22/88,28,6,NA,201956,FALSE
2015-16,2015,Sacramento Kings,1610612758,Ben McLemore,23,G,77,195,2/11/93,23,2,Kansas,203463,FALSE
2015-16,2015,Sacramento Kings,1610612758,Eric Moreland,25,F-C,82,238,12/24/91,24,1,Oregon State,203961,FALSE
2015-16,2015,Sacramento Kings,1610612758,Duje Dukan,26,F,81,220,12/4/91,24,0,Wisconsin,1626251,TRUE
2015-16,2015,Sacramento Kings,1610612758,Seth Curry,30,G,74,185,8/23/90,25,2,Duke,203552,FALSE
2015-16,2015,Sacramento Kings,1610612758,Caron Butler,31,F,79,228,3/13/80,36,13,Connecticut,2406,FALSE
2015-16,2015,Sacramento Kings,1610612758,Kosta Koufos,41,C,84,265,2/24/89,27,7,Ohio State,201585,FALSE
2015-16,2015,San Antonio Spurs,1610612759,Kyle Anderson,1,F,81,230,9/20/93,22,1,UCLA,203937,FALSE
2015-16,2015,San Antonio Spurs,1610612759,Kawhi Leonard,2,F,79,230,6/29/91,25,4,San Diego State,202695,FALSE
2015-16,2015,San Antonio Spurs,1610612759,Patty Mills,8,G,72,185,8/11/88,27,6,St. Mary's (CA),201988,FALSE
2015-16,2015,San Antonio Spurs,1610612759,Tony Parker,9,G,74,185,5/17/82,34,14,NA,2225,FALSE
2015-16,2015,San Antonio Spurs,1610612759,LaMarcus Aldridge,12,F,83,240,7/19/85,30,9,Texas,200746,FALSE
2015-16,2015,San Antonio Spurs,1610612759,Danny Green,14,W,78,215,6/22/87,29,6,North Carolina,201980,FALSE
2015-16,2015,San Antonio Spurs,1610612759,Matt Bonner,15,C-F,82,235,4/5/80,36,11,Florida,2588,FALSE
2015-16,2015,San Antonio Spurs,1610612759,Jonathon Simmons,17,W,78,195,9/14/89,26,0,Houston,203613,TRUE
2015-16,2015,San Antonio Spurs,1610612759,Manu Ginobili,20,G,78,205,7/28/77,38,13,NA,1938,FALSE
2015-16,2015,San Antonio Spurs,1610612759,Tim Duncan,21,C-F,83,250,4/25/76,40,18,Wake Forest,1495,FALSE
2015-16,2015,San Antonio Spurs,1610612759,Kevin Martin,23,G,79,199,2/1/83,33,11,Western Carolina,2755,FALSE
2015-16,2015,San Antonio Spurs,1610612759,Andre Miller,24,G,75,200,3/19/76,40,16,Utah,1889,FALSE
2015-16,2015,San Antonio Spurs,1610612759,David West,30,F,81,250,8/29/80,35,12,Xavier,2561,FALSE
2015-16,2015,San Antonio Spurs,1610612759,Boris Diaw,33,C-F,80,250,4/16/82,34,12,NA,2564,FALSE
2015-16,2015,San Antonio Spurs,1610612759,Boban Marjanovic,40,C,87,290,8/15/88,27,0,NA,1626246,TRUE
2015-16,2015,Toronto Raptors,1610612761,Jason Thompson,1,F-C,83,250,7/21/86,29,7,Rider University,201574,FALSE
2015-16,2015,Toronto Raptors,1610612761,James Johnson,3,F,81,250,2/20/87,29,6,Wake Forest,201949,FALSE
2015-16,2015,Toronto Raptors,1610612761,Luis Scola,4,F,81,240,4/30/80,36,8,NA,2449,FALSE
2015-16,2015,Toronto Raptors,1610612761,DeMarre Carroll,5,F,80,212,7/27/86,29,6,Missouri,201960,FALSE
2015-16,2015,Toronto Raptors,1610612761,Cory Joseph,6,G,75,190,8/20/91,24,4,Texas,202709,FALSE
2015-16,2015,Toronto Raptors,1610612761,Kyle Lowry,7,G,72,205,3/25/86,30,9,Villanova,200768,FALSE
2015-16,2015,Toronto Raptors,1610612761,Bismack Biyombo,8,C-F,81,245,8/28/92,23,4,NA,202687,FALSE
2015-16,2015,Toronto Raptors,1610612761,DeMar DeRozan,10,G,79,220,8/7/89,26,6,USC,201942,FALSE
2015-16,2015,Toronto Raptors,1610612761,Jonas Valanciunas,17,C,84,255,5/6/92,24,3,NA,202685,FALSE
2015-16,2015,Toronto Raptors,1610612761,Bruno Caboclo,20,F,81,205,9/21/95,20,1,Brazil,203998,FALSE
2015-16,2015,Toronto Raptors,1610612761,Norman Powell,24,G,76,215,5/25/93,23,0,UCLA,1626181,TRUE
2015-16,2015,Toronto Raptors,1610612761,Terrence Ross,31,W,79,195,2/5/91,25,3,Washington,203082,FALSE
2015-16,2015,Toronto Raptors,1610612761,Patrick Patterson,54,F,81,235,3/14/89,27,5,Kentucky,202335,FALSE
2015-16,2015,Toronto Raptors,1610612761,Delon Wright,55,G,77,190,4/26/92,24,0,Utah,1626153,TRUE
2015-16,2015,Toronto Raptors,1610612761,Lucas Nogueira,92,C,84,220,7/26/92,23,1,Brazil,203512,FALSE
2015-16,2015,Utah Jazz,1610612762,Joe Ingles,2,F,80,226,10/2/87,28,1,NA,204060,FALSE
